row_id,host_openalex_id,matched_name,method
1779,I223822909,Heidelberg University,fuzzy
1780,I31512782,Technische Universität Darmstadt,exact
1781,,,
1782,I887064364,University of Amsterdam,exact
1783,I206945453,Paderborn University,fuzzy
1784,I223822909,Heidelberg University,fuzzy
1785,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1786,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1787,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1788,I161046081,University of Freiburg,exact
1789,I169556180,GSI Helmholtz Centre for Heavy Ion Research,exact
1790,I94722563,University of Jyväskylä,exact
1791,I138689650,University of Padua,exact
1792,I98358874,Delft University of Technology,exact
1793,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1794,I40120149,University of Oxford,exact
1795,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
1796,I16391192,Tel Aviv University,exact
1797,I241749,University of Cambridge,exact
1798,I183935753,King's College London,exact
1799,I241749,University of Cambridge,exact
1800,I98358874,Delft University of Technology,exact
1801,I190249584,Universität Innsbruck,exact
1802,I100066346,University of Stuttgart,exact
1803,I47508984,Imperial College London,fuzzy
1804,I206895457,University of Siegen,exact
1805,I47508984,Imperial College London,fuzzy
1806,I45084792,University of Florence,exact
1807,I25217355,University of Pavia,exact
1808,I62916508,Technical University of Munich,exact
1809,I79510175,Cardiff University,exact
1810,I205274468,Trinity College Dublin,exact
1811,I183935753,King's College London,exact
1812,I189712700,University of Konstanz,exact
1813,,,
1814,I172446870,University of Cagliari,exact
1815,I28407311,University of Manchester,exact
1816,I138689650,University of Padua,exact
1817,I43439940,University of Southampton,exact
1818,I197251160,Hebrew University of Jerusalem,exact
1819,,,
1820,,,
1821,I116067653,University of Rome Tor Vergata,exact
1822,I135140700,University of Bonn,exact
1823,I66862912,Chalmers University of Technology,exact
1824,I36234482,University of Bristol,exact
1825,I129774422,University of Vienna,exact
1826,I35440088,ETH Zurich,fuzzy
1827,I32597200,Ghent University,exact
1828,I161046081,University of Freiburg,exact
1829,I79619799,University of Birmingham,exact
1830,I93860229,Politecnico di Milano,exact
1831,I4210134900,Jena University Hospital,fuzzy
1832,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1833,I160013858,Istituto Nazionale di Fisica Nucleare,fuzzy
1834,I35440088,ETH Zurich,fuzzy
1835,I67311998,European Organization for Nuclear Research,fuzzy
1836,I53964585,Weizmann Institute of Science,fuzzy
1837,I145847075,TU Wien,exact
1838,I114090438,Goethe University Frankfurt,fuzzy
1839,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,exact
1840,,,
1841,I190082696,Durham University,exact
1842,,,
1843,I887064364,University of Amsterdam,exact
1844,I99464096,KU Leuven,exact
1845,I190082696,Durham University,exact
1846,I53964585,Weizmann Institute of Science,fuzzy
1847,I135140700,University of Bonn,exact
1848,I135140700,University of Bonn,exact
1849,I149899117,Max Planck Society,exact
1850,I28407311,University of Manchester,exact
1851,I183935753,King's College London,exact
1852,I121748325,Universidad Complutense de Madrid,exact
1853,I1334415907,University Medical Center Groningen,exact
1854,I189712700,University of Konstanz,exact
1855,I62916508,Technical University of Munich,exact
1856,I145847075,TU Wien,exact
1857,I186903577,University of Luxembourg,exact
1858,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,exact
1859,I47508984,Imperial College London,fuzzy
1860,I129877168,Carl von Ossietzky Universität Oldenburg,fuzzy
1861,I62916508,Technical University of Munich,exact
1862,I98358874,Delft University of Technology,exact
1863,I4665924,University of Rostock,exact
1864,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1865,I109144446,Bavarian Academy of Sciences and Humanities,exact
1866,I4210112527,Luxembourg Institute of Science and Technology,exact
1867,I3006985408,Jožef Stefan Institute,exact
1868,I21250087,Charles University,fuzzy
1869,I94624287,University of Twente,exact
1870,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
1871,,,
1872,I53964585,Weizmann Institute of Science,fuzzy
1873,I3006985408,Jožef Stefan Institute,exact
1874,I180437899,University of Bremen,exact
1875,I62916508,Technical University of Munich,exact
1876,I204337017,Aarhus University,exact
1877,I102335020,Karlsruhe Institute of Technology,exact
1878,,,
1879,I197251160,Hebrew University of Jerusalem,exact
1880,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
1881,I16391192,Tel Aviv University,exact
1882,I145847075,TU Wien,exact
1883,I123387679,Uppsala University,exact
1884,I161046081,University of Freiburg,exact
1885,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1886,I47686490,Donostia International Physics Center,exact
1887,I66862912,Chalmers University of Technology,exact
1888,I187531555,Lund University,exact
1889,I123387679,Uppsala University,exact
1890,I29770179,Budapest University of Technology and Economics,exact
1891,I157556583,Institute of Science and Technology Austria,exact
1892,I149899117,Max Planck Society,exact
1893,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1894,I149899117,Max Planck Society,exact
1895,I153267046,University of Kaiserslautern,exact
1896,,,
1897,I96673099,Technical University of Denmark,exact
1898,,,
1899,,,
1900,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1901,,,
1902,I149899117,Max Planck Society,exact
1903,I165339363,Universidad de Oviedo,exact
1904,I145847075,TU Wien,exact
1905,I35440088,ETH Zurich,fuzzy
1906,I241749,University of Cambridge,exact
1907,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1908,,,
1909,I16391192,Tel Aviv University,exact
1910,I86987016,KTH Royal Institute of Technology,fuzzy
1911,I881427289,University of Gothenburg,exact
1912,,,
1913,I223822909,Heidelberg University,fuzzy
1914,I28407311,University of Manchester,exact
1915,I2802805223,Calouste Gulbenkian Foundation,exact
1916,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1917,I204778367,Norwegian University of Science and Technology,exact
1918,I4210153543,European Molecular Biology Laboratory,fuzzy
1919,,,
1920,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1921,I193662353,Utrecht University,exact
1922,I121797337,Leiden University,exact
1923,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1924,I1850255,University of Basel,exact
1925,I142444530,University of Trieste,exact
1926,I13955877,Bar-Ilan University,exact
1927,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1928,I96673099,Technical University of Denmark,exact
1929,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1930,,,
1931,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
1932,I71999127,Universitat de Barcelona,exact
1933,I53964585,Weizmann Institute of Science,fuzzy
1934,I174306211,Technion – Israel Institute of Technology,exact
1935,I35440088,ETH Zurich,fuzzy
1936,I67415387,Lancaster University,exact
1937,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1938,I53964585,Weizmann Institute of Science,fuzzy
1939,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
1940,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
1941,I145872427,Radboud University Nijmegen,exact
1942,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1943,I75951250,Freie Universität Berlin,exact
1944,I62916508,Technical University of Munich,exact
1945,I241749,University of Cambridge,exact
1946,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1947,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
1948,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
1949,,,
1950,I96673099,Technical University of Denmark,exact
1951,I45129253,University College London,exact
1952,I21491767,Aix-Marseille Université,exact
1953,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1954,I149213910,University of Antwerp,exact
1955,I62916508,Technical University of Munich,exact
1956,I35440088,ETH Zurich,fuzzy
1957,I32062511,Heriot-Watt University,exact
1958,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1959,I4210153543,European Molecular Biology Laboratory,fuzzy
1960,I56067802,Université de Rennes,exact
1961,I62916508,Technical University of Munich,exact
1962,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1963,I74656192,University of Göttingen,exact
1964,I154338468,University of Fribourg,exact
1965,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
1966,I145872427,Radboud University Nijmegen,exact
1967,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1968,I193662353,Utrecht University,exact
1969,,,
1970,I145847075,TU Wien,exact
1971,,,
1972,I926574661,Leipzig University,fuzzy
1973,I149899117,Max Planck Society,exact
1974,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1975,I171892758,Forschungszentrum Jülich,exact
1976,I98677209,University of Edinburgh,exact
1977,I39555362,University of Warwick,exact
1978,I149899117,Max Planck Society,exact
1979,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1980,,,
1981,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
1982,,,
1983,I186903577,University of Luxembourg,exact
1984,I241749,University of Cambridge,exact
1985,I9927081,Aalto University,exact
1986,I913481162,Wageningen University & Research,fuzzy
1987,I75951250,Freie Universität Berlin,exact
1988,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
1989,I45129253,University College London,exact
1990,I241749,University of Cambridge,exact
1991,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1992,I145847075,TU Wien,exact
1993,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1994,I3018417779,Leibniz Institute for Solid State and Materials Research,fuzzy
1995,I204730241,Université Paris Cité,exact
1996,I30771326,Italian Institute of Technology,exact
1997,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1998,I7882870,University of Glasgow,exact
1999,I241749,University of Cambridge,exact
2000,I53964585,Weizmann Institute of Science,fuzzy
2001,,,
2002,I79510175,Cardiff University,exact
2003,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2004,I98677209,University of Edinburgh,exact
2005,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2006,I899635006,Université Grenoble Alpes,fuzzy
2007,I9927081,Aalto University,exact
2008,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
2009,,,
2010,,,
2011,,,
2012,,,
2013,I4577782,Technische Universität Berlin,fuzzy
2014,I241749,University of Cambridge,exact
2015,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2016,I36234482,University of Bristol,exact
2017,I75951250,Freie Universität Berlin,exact
2018,I30771326,Italian Institute of Technology,exact
2019,I241749,University of Cambridge,exact
2020,I94624287,University of Twente,exact
2021,I94624287,University of Twente,exact
2022,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2023,I251424209,Universitat de Girona,exact
2024,I129774422,University of Vienna,exact
2025,I36234482,University of Bristol,exact
2026,I35440088,ETH Zurich,fuzzy
2027,I62916508,Technical University of Munich,exact
2028,I40120149,University of Oxford,exact
2029,,,
2030,I66862912,Chalmers University of Technology,exact
2031,I146655781,University of Liverpool,exact
2032,I99464096,KU Leuven,exact
2033,I83019370,Eindhoven University of Technology,exact
2034,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2035,I193662353,Utrecht University,exact
2036,I16391192,Tel Aviv University,exact
2037,I204778367,Norwegian University of Science and Technology,exact
2038,I145872427,Radboud University Nijmegen,exact
2039,I94624287,University of Twente,exact
2040,I149899117,Max Planck Society,exact
2041,I83019370,Eindhoven University of Technology,exact
2042,,,
2043,I881427289,University of Gothenburg,exact
2044,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2045,I145847075,TU Wien,exact
2046,I108103353,Universidad de Valladolid,exact
2047,I161593684,Stockholm University,exact
2048,I100066346,University of Stuttgart,exact
2049,,,
2050,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2051,I53964585,Weizmann Institute of Science,fuzzy
2052,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2053,,,
2054,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2055,,,
2056,I129774422,University of Vienna,exact
2057,I96673099,Technical University of Denmark,exact
2058,I251424209,Universitat de Girona,exact
2059,I153267046,University of Kaiserslautern,exact
2060,I32597200,Ghent University,exact
2061,I95674353,UCLouvain,fuzzy
2062,I102335020,Karlsruhe Institute of Technology,exact
2063,I4405262988,NWO-I,fuzzy
2064,I75951250,Freie Universität Berlin,exact
2065,I62916508,Technical University of Munich,exact
2066,I129774422,University of Vienna,exact
2067,I1293226324,UNESCO,exact
2068,I100532134,Université Claude Bernard Lyon 1,fuzzy
2069,I66862912,Chalmers University of Technology,exact
2070,I227486990,University of Szeged,exact
2071,I83019370,Eindhoven University of Technology,exact
2072,I40120149,University of Oxford,exact
2073,I106157433,University of Kassel,exact
2074,I57201433,Università della Svizzera italiana,exact
2075,I96673099,Technical University of Denmark,exact
2076,I241749,University of Cambridge,exact
2077,I40120149,University of Oxford,exact
2078,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
2079,I124055696,University of Copenhagen,exact
2080,I193662353,Utrecht University,exact
2081,I223822909,Heidelberg University,fuzzy
2082,I66862912,Chalmers University of Technology,exact
2083,I102335020,Karlsruhe Institute of Technology,exact
2084,I878454856,Hasselt University,exact
2085,I53964585,Weizmann Institute of Science,fuzzy
2086,I145847075,TU Wien,exact
2087,I75951250,Freie Universität Berlin,exact
2088,I53964585,Weizmann Institute of Science,fuzzy
2089,I83019370,Eindhoven University of Technology,exact
2090,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2091,I66862912,Chalmers University of Technology,exact
2092,I200284239,Universidade de Santiago de Compostela,exact
2093,I47508984,Imperial College London,fuzzy
2094,I28407311,University of Manchester,exact
2095,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2096,I124055696,University of Copenhagen,exact
