rid,eu_name,authorid,sci_name,source,score
3006,Pier-Emmanuel Tremblay,A5049843538,Pier-Emmanuel Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5050300097,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5055247517,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5057822435,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5059054875,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5068314369,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5069991542,P. E. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5072203183,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5076696027,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5076933724,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5080962636,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5082873365,P TREMBLAY,initial,
3006,Pier-Emmanuel Tremblay,A5089992839,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5091170484,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5097810705,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5099251415,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5102378617,P-E Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5109174955,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5110162789,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5110213427,Pierrot Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5110564249,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5111667501,Pierre Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5112041091,P. Tremblay,initial,
3006,Pier-Emmanuel Tremblay,A5113554980,P. Tremblay,initial,
3007,Silvia Galli,A5028483125,A GALLI,ngram,0.6955887598511639
3007,Silvia Galli,A5086747626,S GALLI,ngram+initial,0.6955887598511639
3007,Silvia Galli,A5000315803,S. Galli,initial,
3007,Silvia Galli,A5001447932,S Galli,initial,
3007,Silvia Galli,A5002745244,S.B. Galli,initial,
3007,Silvia Galli,A5002909032,S. Galli,initial,
3007,Silvia Galli,A5003121854,S.B. Galli,initial,
3007,Silvia Galli,A5011487915,Silvia Galli,initial,
3007,Silvia Galli,A5022366235,S. Galli,initial,
3007,Silvia Galli,A5026906106,S. Galli,initial,
3007,Silvia Galli,A5031263473,S. Galli,initial,
3007,Silvia Galli,A5036840712,S. Galli,initial,
3007,Silvia Galli,A5039275466,S. Galli,initial,
3007,Silvia Galli,A5040570112,S. Galli,initial,
3007,Silvia Galli,A5043474534,S. Galli de Paratesi,initial,
3007,Silvia Galli,A5045113399,Silvia Hein Galli,initial,
3007,Silvia Galli,A5048332171,S. Galli,initial,
3007,Silvia Galli,A5057405078,S Galli,initial,
3007,Silvia Galli,A5057937319,S. Galli,initial,
3007,Silvia Galli,A5058174437,S Galli,initial,
3007,Silvia Galli,A5063050861,S. Galli,initial,
3007,Silvia Galli,A5063117417,S.B. Galli,initial,
3007,Silvia Galli,A5064290186,S. Galli,initial,
3007,Silvia Galli,A5069702972,S.B. Galli,initial,
3007,Silvia Galli,A5070781656,S Galli,initial,
3007,Silvia Galli,A5072112627,S. Galli,initial,
3007,Silvia Galli,A5072647528,S. Galli,initial,
3007,Silvia Galli,A5080972566,S. Galli,initial,
3007,Silvia Galli,A5085018412,S. Galli,initial,
3007,Silvia Galli,A5085887795,S. Galli de'Paratesi,initial,
3007,Silvia Galli,A5086363455,S. Galli,initial,
3007,Silvia Galli,A5086537961,S.J. Galli,initial,
3007,Silvia Galli,A5086548836,S Galli,initial,
3007,Silvia Galli,A5086617956,S Galli,initial,
3007,Silvia Galli,A5088394995,Silvia Galli,initial,
3007,Silvia Galli,A5090017330,S. Galli,initial,
3007,Silvia Galli,A5101084074,Silvia Galli,initial,
3007,Silvia Galli,A5102003834,Silvia Galli,initial,
3007,Silvia Galli,A5102003835,S. Galli,initial,
3007,Silvia Galli,A5102003836,Silvia Galli,initial,
3007,Silvia Galli,A5104464593,S. Galli,initial,
3007,Silvia Galli,A5105096622,Silvia Galli,initial,
3007,Silvia Galli,A5105697448,S. Galli,initial,
3007,Silvia Galli,A5106453768,S. Galli,initial,
3007,Silvia Galli,A5106471587,S. Galli,initial,
3007,Silvia Galli,A5107902461,S. Galli,initial,
3007,Silvia Galli,A5107947623,S. Galli,initial,
3008,Myriam Benisty,A5000850212,M. Benisty,initial,
3008,Myriam Benisty,A5037433696,M. Benisty,initial,
3008,Myriam Benisty,A5052144776,M. Benisty,initial,
3008,Myriam Benisty,A5055056994,M. Benisty,initial,
3008,Myriam Benisty,A5056322237,M. Benisty,initial,
3008,Myriam Benisty,A5056645993,M. Benisty,initial,
3008,Myriam Benisty,A5081520912,M. Benisty,initial,
3008,Myriam Benisty,A5087732616,M. Benisty,initial,
3009,Elena Maria Rossi,A5031373682,A Rossi,ngram,0.8090122478168795
3009,Elena Maria Rossi,A5077634805,E. Rossi,ngram,0.8090122478168795
3009,Elena Maria Rossi,A5105629277,E. Rossi,ngram,0.8090122478168795
3009,Elena Maria Rossi,A5114074638,E. Rossi,ngram,0.8090122478168795
3010,Anna Watts,A5006616602,A. W. J. Watts,ngram,0.9999999999999999
3010,Anna Watts,A5025974998,A. M. Watts,ngram,0.9999999999999999
3010,Anna Watts,A5070946324,A. B. Watts,ngram,0.9999999999999999
3010,Anna Watts,A5055128297,Anne Watts,ngram,0.9268711357115204
3011,Sebastiano Cantalupo,A5022016401,S.A. Cantalupo,initial,
3011,Sebastiano Cantalupo,A5060623363,S. Cantalupo,initial,
3011,Sebastiano Cantalupo,A5065902238,Sebastiano Cantalupo,initial,
3011,Sebastiano Cantalupo,A5114034283,Sebastiano Cantalupo,initial,
3012,Alexis Carlotti,A5102959673,Alexis C. Colvin,ngram,0.6172113703655232
3012,Alexis Carlotti,A5014368018,A. Carlotti,initial,
3012,Alexis Carlotti,A5022603250,Alexis Carlotti,initial,
3012,Alexis Carlotti,A5031616781,A. Carlotti,initial,
3012,Alexis Carlotti,A5031920339,A. Carlotti,initial,
3012,Alexis Carlotti,A5037223788,A. Carlotti,initial,
3012,Alexis Carlotti,A5043167955,A. Carlotti,initial,
3012,Alexis Carlotti,A5055198941,A. Carlotti,initial,
3012,Alexis Carlotti,A5065988214,A. Carlotti,initial,
3012,Alexis Carlotti,A5067346316,A. Carlotti,initial,
3012,Alexis Carlotti,A5070778733,A. D. Carlotti,initial,
3012,Alexis Carlotti,A5073439200,A. C. Carlotti,initial,
3012,Alexis Carlotti,A5074525054,A. Carlotti,initial,
3012,Alexis Carlotti,A5076443805,A P Carlotti,initial,
3012,Alexis Carlotti,A5078032107,A. Carlotti,initial,
3012,Alexis Carlotti,A5113251509,Alex Carlotti,initial,
3012,Alexis Carlotti,A5113609239,A. Carlotti,initial,
3013,Suzanne Aigrain,A5065260161,Suzanne A Lyons,ngram,0.5299090306522486
3013,Suzanne Aigrain,A5013835200,S Aigrain,initial,
3013,Suzanne Aigrain,A5017620103,S. Aigrain,initial,
3013,Suzanne Aigrain,A5036552661,S. Aigrain,initial,
3013,Suzanne Aigrain,A5037600438,S. Aigrain,initial,
3013,Suzanne Aigrain,A5053819211,S. Aigrain,initial,
3013,Suzanne Aigrain,A5054667977,S. Aigrain,initial,
3013,Suzanne Aigrain,A5066943666,S. Aigrain,initial,
3014,Gabriele Ponti,A5050178909,G. Ponti,ngram+initial,0.6883879547471549
3014,Gabriele Ponti,A5022157558,G. Ponti,initial,
3014,Gabriele Ponti,A5028431037,G. Ponti,initial,
3014,Gabriele Ponti,A5047894189,G. Palocci M. Ponti,initial,
3014,Gabriele Ponti,A5050219013,G Ponti,initial,
3014,Gabriele Ponti,A5053384592,G Ponti,initial,
3014,Gabriele Ponti,A5055862155,G. Ponti,initial,
3014,Gabriele Ponti,A5055889992,G. Ponti,initial,
3014,Gabriele Ponti,A5056766859,G. Ponti,initial,
3014,Gabriele Ponti,A5073334594,G. De Ponti,initial,
3014,Gabriele Ponti,A5075708209,G. Ponti,initial,
3014,Gabriele Ponti,A5077942815,G. Ponti,initial,
3014,Gabriele Ponti,A5089969738,G. Ponti,initial,
3014,Gabriele Ponti,A5091749928,G. Ponti,initial,
3014,Gabriele Ponti,A5102054000,Gabriele Ponti,initial,
3014,Gabriele Ponti,A5110401502,G. B. Ponti,initial,
3014,Gabriele Ponti,A5114063109,Gabriel Inácio Ponti,initial,
3015,Camille Françoise Bonvin,A5100040059,Camille François,ngram,0.6333008180231033
3015,Camille Françoise Bonvin,A5000383353,C Françoise,initial,
3015,Camille Françoise Bonvin,A5034667697,Camille Françoise,initial,
3015,Camille Françoise Bonvin,A5036472909,Camille Bonvin,initial,
3015,Camille Françoise Bonvin,A5036771578,C Françoise,initial,
3015,Camille Françoise Bonvin,A5053515970,C Bonvin,initial,
3015,Camille Françoise Bonvin,A5061309289,C. Françoise,initial,
3015,Camille Françoise Bonvin,A5068826747,C. Françoise,initial,
3015,Camille Françoise Bonvin,A5085813610,C. Françoise,initial,
3015,Camille Françoise Bonvin,A5086106038,C Bonvin,initial,
3015,Camille Françoise Bonvin,A5088989245,C. BONVIN,initial,
3015,Camille Françoise Bonvin,A5089245455,C. Françoise,initial,
3015,Camille Françoise Bonvin,A5099211086,C Françoise,initial,
3016,Guillaume Laibe,A5002784950,Guillaume Laibe,initial,
3016,Guillaume Laibe,A5016761993,G. Laibe,initial,
3016,Guillaume Laibe,A5033206168,G. Laibe,initial,
3017,Albert Rimola Gibert,A5008587391,Albert Rimola Gibert,ngram+initial,1.0
3017,Albert Rimola Gibert,A5010437682,A. Gibert,initial,
3017,Albert Rimola Gibert,A5011008153,A Gibert,initial,
3017,Albert Rimola Gibert,A5012833728,A. Rimola,initial,
3017,Albert Rimola Gibert,A5026383709,A. Rimola,initial,
3017,Albert Rimola Gibert,A5028115807,A Rimola,initial,
3017,Albert Rimola Gibert,A5038114620,A. Gibert,initial,
3017,Albert Rimola Gibert,A5044609088,A. Gibert,initial,
3017,Albert Rimola Gibert,A5044911281,A. Rimola,initial,
3017,Albert Rimola Gibert,A5050511089,A. Rimola,initial,
3017,Albert Rimola Gibert,A5053643068,A. Rimola,initial,
3017,Albert Rimola Gibert,A5055943650,A Rimola,initial,
3017,Albert Rimola Gibert,A5059817254,Albert Rimola,initial,
3017,Albert Rimola Gibert,A5060144605,Alberto Gibert,initial,
3017,Albert Rimola Gibert,A5060943683,A. Gibert,initial,
3017,Albert Rimola Gibert,A5069105455,A. GIBERT,initial,
3017,Albert Rimola Gibert,A5071271525,Albert Gibert,initial,
3017,Albert Rimola Gibert,A5088036261,A. Gibert,initial,
3017,Albert Rimola Gibert,A5099790404,A. Gibert,initial,
3017,Albert Rimola Gibert,A5109942993,A Gibert,initial,
3017,Albert Rimola Gibert,A5111587582,A. Rimola,initial,
3018,Denis Defrere,A5041770370,Denis Defrère,initial,
3018,Denis Defrere,A5042292595,D. Defrère,initial,
3018,Denis Defrere,A5079109207,D. Defrère,initial,
3018,Denis Defrere,A5083851982,D Defrere,initial,
3018,Denis Defrere,A5107522492,Denis Defrère,initial,
3019,Hagai Perets,A5065198365,Hagai B. Perets,initial,
3019,Hagai Perets,A5083760017,H. B. Perets,initial,
3020,Benoit Cerutti,A5041456096,Benoît Cerutti,initial,
3020,Benoit Cerutti,A5057636219,Benoït Cerutti,initial,
3020,Benoit Cerutti,A5059716769,B. Cerutti,initial,
3020,Benoit Cerutti,A5108184603,Benoît Cerutti,initial,
3021,Aline Vidotto,A5007815313,A.A Vidotto,initial,
3021,Aline Vidotto,A5009880891,A Vidotto,initial,
3021,Aline Vidotto,A5011854270,A Vidotto,initial,
3021,Aline Vidotto,A5021613404,A. Vidotto,initial,
3021,Aline Vidotto,A5040633478,A Vidotto,initial,
3021,Aline Vidotto,A5052089877,A. A. Vidotto,initial,
3021,Aline Vidotto,A5077207701,A. A. Vidotto,initial,
3021,Aline Vidotto,A5081125475,A Vidotto,initial,
3022,Alberto Sesana,A5013212715,Alberto Sesana,initial,
3022,Alberto Sesana,A5094043416,Alberto Sesana,initial,
3023,François Lique,A5042080453,François Lique,initial,
3023,François Lique,A5073392319,F. Lique,initial,
3023,François Lique,A5076149409,F. Lique,initial,
3024,Ingunn Kathrine Wehus,A5003275001,I.K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5004424276,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5024157471,Ingunn . Wehus,initial,
3024,Ingunn Kathrine Wehus,A5024388387,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5031243474,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5058775318,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5060541292,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5076919578,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5086722187,I.K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5087373540,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5090950910,I.K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5105633948,Ingunn Wehus,initial,
3024,Ingunn Kathrine Wehus,A5106415435,I.K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5107383527,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5107932525,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5107949734,I.K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5110958413,I. K. Wehus,initial,
3024,Ingunn Kathrine Wehus,A5113988194,I. K. Wehus,initial,
3025,Olivier Absil,A5016590761,O. Absil,initial,
3025,Olivier Absil,A5036299586,O Absil,initial,
3025,Olivier Absil,A5040421621,O. Absil,initial,
3025,Olivier Absil,A5060123759,Olivier Absil,initial,
3025,Olivier Absil,A5067483922,O. Absil,initial,
3025,Olivier Absil,A5076815631,O. Absil,initial,
3025,Olivier Absil,A5078438126,O. Absil,initial,
3025,Olivier Absil,A5107841085,O. Absil,initial,
3026,Andrew Pontzen,A5027649787,Andrew Pontzen,ngram+initial,1.0
3027,Enrico Barausse,A5049026088,Enrico Barausse,initial,
3028,Clare Louise Dobbs,A5014295848,Louise Dobbs,ngram,0.9018216260732929
3028,Clare Louise Dobbs,A5003437106,C. L. Dobbs,initial,
3028,Clare Louise Dobbs,A5014640386,C. L. Dobbs,initial,
3028,Clare Louise Dobbs,A5022757591,CL Dobbs,initial,
3028,Clare Louise Dobbs,A5061231234,Clare L. Dobbs,initial,
3028,Clare Louise Dobbs,A5077202621,C. L. Dobbs,initial,
3029,Ehud Nakar,A5039967505,Ehud Nakar,initial,
3029,Ehud Nakar,A5046265217,E. Nakar,initial,
3029,Ehud Nakar,A5095114469,Ehud Nakar,initial,
3031,Nanda Rea,A5085148566,N Andrea,ngram,0.605973703292151
3031,Nanda Rea,A5001548593,Na-Rea Yoon,initial,
3031,Nanda Rea,A5001612320,N. Rea,initial,
3031,Nanda Rea,A5007956045,Na Rea Kim,initial,
3031,Nanda Rea,A5013097171,Na Rea Jo,initial,
3031,Nanda Rea,A5015424543,Na Rea Lee,initial,
3031,Nanda Rea,A5019806654,Na Rea Lee,initial,
3031,Nanda Rea,A5021085092,Na Rea Kim,initial,
3031,Nanda Rea,A5028986231,Na Rea Cho,initial,
3031,Nanda Rea,A5034883654,Na-rea Oh,initial,
3031,Nanda Rea,A5040963458,N. Rea,initial,
3031,Nanda Rea,A5051198947,N.K Rea,initial,
3031,Nanda Rea,A5055438586,Na-Rea Lim,initial,
3031,Nanda Rea,A5058019739,Na Rea Jung,initial,
3031,Nanda Rea,A5059263980,Na Rea Moon,initial,
3031,Nanda Rea,A5088024782,N Rea,initial,
3031,Nanda Rea,A5088495629,N Rea,initial,
3031,Nanda Rea,A5091886574,N. Rea,initial,
3031,Nanda Rea,A5095900030,Na Rea Bea,initial,
3031,Nanda Rea,A5103988163,Nanda Rea,initial,
3031,Nanda Rea,A5107957294,N. Rea,initial,
3031,Nanda Rea,A5108758091,Na‐Rea Shin,initial,
3032,Alberto Gonzalez Fairen,A5091461683,A González,ngram,0.6244084244537085
3032,Alberto Gonzalez Fairen,A5007548554,A. Fairen,initial,
3032,Alberto Gonzalez Fairen,A5010476713,Alberto González Fairén,initial,
3032,Alberto Gonzalez Fairen,A5114272230,Alberto Fairén,initial,
3033,Geoffroy Lesur,A5003838782,G. Lesur,initial,
3033,Geoffroy Lesur,A5011411816,G. Lesur,initial,
3033,Geoffroy Lesur,A5017665804,G Lesur,initial,
3033,Geoffroy Lesur,A5022124429,G. Lesur,initial,
3033,Geoffroy Lesur,A5022973993,G Lesur,initial,
3033,Geoffroy Lesur,A5030348506,G. Lesur,initial,
3033,Geoffroy Lesur,A5049970537,G. Lesur,initial,
3033,Geoffroy Lesur,A5061226397,G. Lesur,initial,
3033,Geoffroy Lesur,A5069701453,G Lesur,initial,
3033,Geoffroy Lesur,A5075698049,G Lesur,initial,
3033,Geoffroy Lesur,A5078928827,G Lesur,initial,
3033,Geoffroy Lesur,A5086860594,G. Lesur,initial,
3033,Geoffroy Lesur,A5088193133,G Lesur,initial,
3033,Geoffroy Lesur,A5089298782,G. Lesur,initial,
3034,Alexis Rouillard,A5019228628,A. P. Rouillard,initial,
3034,Alexis Rouillard,A5023423638,A. P. Rouillard,initial,
3034,Alexis Rouillard,A5023481686,A Rouillard,initial,
3034,Alexis Rouillard,A5028827724,A. Rouillard,initial,
3034,Alexis Rouillard,A5080880118,alexis Rouillard,initial,
3034,Alexis Rouillard,A5081356140,A. Rouillard,initial,
3035,Maarit Käpylä,A5024488125,M J Kapyla,initial,
3035,Maarit Käpylä,A5110308834,M. J. Käpylä,initial,
3035,Maarit Käpylä,A5112379716,M. J. Käpylä,initial,
3036,Alceste Bonanos,A5076621949,A. Bonan,ngram,0.4160788186714618
3036,Alceste Bonanos,A5012787603,A Bonaños,initial,
3036,Alceste Bonanos,A5028940754,A.Z. Bonanos,initial,
3036,Alceste Bonanos,A5065298828,A. Z. Bonanos,initial,
3036,Alceste Bonanos,A5066827182,A. Z. Bonanos,initial,
3037,Andrea Miglio,A5003530833,Andrea Miglio,initial,
3037,Andrea Miglio,A5004713215,A. Miglio,initial,
3037,Andrea Miglio,A5005931352,A Miglio,initial,
3037,Andrea Miglio,A5007893307,A Miglio,initial,
3037,Andrea Miglio,A5015045412,A. Miglio,initial,
3037,Andrea Miglio,A5023263193,A Miglio,initial,
3037,Andrea Miglio,A5034451744,A Miglio,initial,
3037,Andrea Miglio,A5038512071,And Leo Miglio,initial,
3037,Andrea Miglio,A5051016037,A. Miglio,initial,
3037,Andrea Miglio,A5060055514,A Miglio,initial,
3037,Andrea Miglio,A5065325983,A Dal Miglio,initial,
3037,Andrea Miglio,A5066476732,A. Miglio,initial,
3037,Andrea Miglio,A5067561968,A. Miglio,initial,
3037,Andrea Miglio,A5078560957,A. Miglio,initial,
3037,Andrea Miglio,A5104666335,Andrea Miglio,initial,
3038,Ian Mccarthy,A5106108857,John McCarthy,ngram,0.8569699970262675
3038,Ian Mccarthy,A5004484269,I. E. McCarthy,initial,
3038,Ian Mccarthy,A5010609104,I McCarthy Danielle,initial,
3038,Ian Mccarthy,A5013377829,I McCarthy,initial,
3038,Ian Mccarthy,A5017896400,I E McCARTHY,initial,
3038,Ian Mccarthy,A5019849242,I. McCarthy,initial,
3038,Ian Mccarthy,A5020882575,I. E. McCarthy,initial,
3038,Ian Mccarthy,A5023395685,I. E. McCarthy,initial,
3038,Ian Mccarthy,A5026030258,I McCarthy,initial,
3038,Ian Mccarthy,A5033973593,Ian G. McCarthy,initial,
3038,Ian Mccarthy,A5038823007,I.E. McCARTHY,initial,
3038,Ian Mccarthy,A5039633743,Ian McCarthy,initial,
3038,Ian Mccarthy,A5040080190,I. D. McCarthy,initial,
3038,Ian Mccarthy,A5048672734,Ian McCarthy,initial,
3038,Ian Mccarthy,A5053302453,I. D. MCCARTHY,initial,
3038,Ian Mccarthy,A5053501693,I. McCarthy,initial,
3038,Ian Mccarthy,A5055453377,Ian P. McCarthy,initial,
3038,Ian Mccarthy,A5058589441,Ian S. McCarthy,initial,
3038,Ian Mccarthy,A5059237212,I.E. McCARTHY,initial,
3038,Ian Mccarthy,A5066196822,I. E. McCarthy,initial,
3038,Ian Mccarthy,A5076572486,Ian McCarthy,initial,
3038,Ian Mccarthy,A5080448473,Ian N. McCarthy,initial,
3038,Ian Mccarthy,A5090553951,Ianna Hondros-McCarthy,initial,
3038,Ian Mccarthy,A5107785520,Ianna Hondros-McCarthy,initial,
3038,Ian Mccarthy,A5107785527,Ianna Hondros-McCarthy,initial,
3038,Ian Mccarthy,A5111391568,Ian D. McCarthy,initial,
3038,Ian Mccarthy,A5112035105,I. D. McCarthy,initial,
3039,Hans Kristian Eriksen,A5105068642,Hans Kristian Kamfjord Eriksen,ngram+initial,0.8566946971387083
3039,Hans Kristian Eriksen,A5000134386,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5006172088,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5009414311,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5013694795,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5013812064,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5018939024,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5022604150,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5030641114,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5034597376,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5035120290,H. Eriksen,initial,
3039,Hans Kristian Eriksen,A5042301067,H. Eriksen,initial,
3039,Hans Kristian Eriksen,A5043625001,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5045251719,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5047528900,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5054837591,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5059765554,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5060012723,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5061651808,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5066752772,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5067122677,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5070850681,H.K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5074789058,H.K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5076001026,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5079657331,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5080447503,H Eriksen,initial,
3039,Hans Kristian Eriksen,A5085352084,H.K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5085405551,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5085464914,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5090991682,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5091643161,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5104086332,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5105096654,Hans K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5105554057,Hans K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5105689380,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5107841392,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5108137506,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5109395068,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5109582987,H. K. Eriksen,initial,
3039,Hans Kristian Eriksen,A5111637915,H ERIKSEN,initial,
3039,Hans Kristian Eriksen,A5112418735,H. K. Eriksen,initial,
3040,Hendrik Jurgen Hildebrandt,A5052538386,Hendrik Jürgens,ngram,0.5962740620182981
