row_id,host_openalex_id,matched_name,method,relevance,ror
1374,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
1375,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1376,I159176309,Universität Hamburg,exact,52580.78,https://ror.org/00g30e956
1377,I35440088,ETH Zurich,fuzzy,59592.008,https://ror.org/05a28rw58
1378,I861853513,Sapienza University of Rome,weak,296492.25,https://ror.org/02be6w209
1379,I138549579,Scuola Internazionale Superiore di Studi Avanzati,fuzzy,18574.277,https://ror.org/004fze387
1380,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
1381,,,none,,
1382,I189158943,University of Milan,weak,362583.25,https://ror.org/00wjc7c48
1383,I4210126310,Universitätsklinikum Würzburg,fuzzy,6132.775,https://ror.org/03pvr2g57
1384,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
1385,I4577782,Technische Universität Berlin,fuzzy,12031.05,https://ror.org/03v4gjf40
1386,I4405271003,Elblandklinikum Radebeul,weak,1.7318883,https://ror.org/01pnwhg58
1387,I47508984,Imperial College London,fuzzy,471411.25,https://ror.org/041kmwe10
1388,I62916508,Technical University of Munich,exact,424323.34,https://ror.org/02kkvpp62
1389,I124055696,University of Copenhagen,exact,402602.5,https://ror.org/035b05819
1390,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
1391,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1392,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1393,I45129253,University College London,exact,628804.7,https://ror.org/02jx3x895
1394,I121748325,Universidad Complutense de Madrid,exact,46148.742,https://ror.org/02p0gd045
1395,,,none,,
1396,I74656192,University of Göttingen,exact,297212.0,https://ror.org/01y9bpm73
1397,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1398,,,none,,
1399,,,none,,
1400,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1401,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
1402,I132053463,Université Libre de Bruxelles,weak,123523.0,https://ror.org/01r9htc13
1403,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
1404,I47508984,Imperial College London,fuzzy,471411.25,https://ror.org/041kmwe10
1405,I4210086570,Heidelberg University of Education,fuzzy,8563.61,https://ror.org/0044w3h23
1406,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
1407,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
1408,I25217355,University of Pavia,exact,233921.84,https://ror.org/00s6t1f81
1409,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,exact,54852.375,https://ror.org/00f7hpc57
1410,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1411,,,none,,
1412,I2802176441,Basque Center for Applied Mathematics,exact,34828.98,https://ror.org/03b21sh32
1413,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
1414,,,none,,
1415,I39555362,University of Warwick,exact,259869.52,https://ror.org/01a77tt86
1416,I71267560,University of Naples Federico II,exact,524641.1,https://ror.org/05290cv24
1417,,,none,,
1418,I56085075,University of Tartu,exact,173324.9,https://ror.org/03z77qz90
1419,I167360494,University of Wuppertal,exact,186244.88,https://ror.org/00613ak93
1420,I123387679,Uppsala University,exact,353079.12,https://ror.org/048a87296
1421,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1422,I20581793,University of Kent,exact,111067.43,https://ror.org/00xkeyj56
1423,I16835326,University of St Andrews,exact,228166.6,https://ror.org/02wn5qz54
1424,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
1425,I189158943,University of Milan,weak,362583.25,https://ror.org/00wjc7c48
1426,I138689650,University of Padua,exact,391372.62,https://ror.org/00240q980
1427,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1428,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1429,I897542642,University of Plymouth,exact,122767.055,https://ror.org/008n7pv89
1430,I881427289,University of Gothenburg,exact,304493.62,https://ror.org/01tm6cn81
1431,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
1432,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1433,I197940685,National Oceanography Centre,weak,115601.94,https://ror.org/00874hx02
1434,I189158943,University of Milan,weak,362583.25,https://ror.org/00wjc7c48
1435,I2799803557,Barcelona Supercomputing Center,exact,112248.97,https://ror.org/05sd8tv96
1436,I43439940,University of Southampton,exact,297888.47,https://ror.org/01ryk1543
1437,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1438,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1439,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1440,I83019370,Eindhoven University of Technology,exact,250696.17,https://ror.org/02c2kyt77
1441,I13469542,Vrije Universiteit Brussel,weak,103277.375,https://ror.org/006e5kg04
1442,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1443,I34403800,GEOMAR Helmholtz Centre for Ocean Research Kiel,exact,208855.95,https://ror.org/02h2x0161
1444,,,none,,
1445,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
1446,I13469542,Vrije Universiteit Brussel,weak,103277.375,https://ror.org/006e5kg04
1447,I124055696,University of Copenhagen,exact,402602.5,https://ror.org/035b05819
1448,I187531555,Lund University,exact,378976.9,https://ror.org/012a77v79
1449,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1450,I34403800,GEOMAR Helmholtz Centre for Ocean Research Kiel,exact,208855.95,https://ror.org/02h2x0161
1451,I127251866,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,exact,40739.29,https://ror.org/032e6b942
1452,I62916508,Technical University of Munich,exact,424323.34,https://ror.org/02kkvpp62
1453,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
1454,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1455,I4210139239,Helmholtz-Zentrum Hereon,fuzzy,10370.5205,https://ror.org/03qjp1d79
1456,,,none,,
1457,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
1458,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1459,I2799784675,University Hospitals of the Ruhr-University of Bochum,weak,30920.643,https://ror.org/03zcpvf19
1460,I161593684,Stockholm University,exact,248837.88,https://ror.org/05f0yaq80
1461,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
1462,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1463,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1464,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
1465,I180437899,University of Bremen,exact,151379.67,https://ror.org/04ers2y35
1466,,,none,,
1467,I201799495,Middle East Technical University,exact,189955.47,https://ror.org/014weej12
1468,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1469,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
1470,I127251866,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,exact,40739.29,https://ror.org/032e6b942
1471,I4210166444,Institut de Recherche pour le Développement,weak,6596.1,https://ror.org/05q3vnk25
1472,I205274468,Trinity College Dublin,exact,319291.9,https://ror.org/02tyrky19
1473,I4405253368,Consiglio Nazionale delle Ricerche - Istituto di Ricerca sugli Ecosistemi Terrestri,weak,1.6517878,https://ror.org/00keh9s20
1474,,,none,,
1475,,,none,,
1476,I298625061,Swedish University of Agricultural Sciences,exact,230633.55,https://ror.org/02yy8x990
1477,,,none,,
1478,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
1479,,,none,,
1480,I4387154544,Institut National de la Recherche Agronomique,exact,542.099,https://ror.org/01x3gbx83
1481,,,none,,
1482,,,none,,
1483,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
1484,I36234482,University of Bristol,exact,336861.22,https://ror.org/0524sp257
1485,I148261361,Institut de physique du globe de Paris,fuzzy,7424.735,https://ror.org/004gzqz66
1486,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1487,I8204097,Ludwig-Maximilians-Universität München,weak,31190.25,https://ror.org/05591te55
1488,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1489,I161593684,Stockholm University,exact,248837.88,https://ror.org/05f0yaq80
1490,I35440088,ETH Zurich,fuzzy,59592.008,https://ror.org/05a28rw58
1491,I98677209,University of Edinburgh,exact,396567.03,https://ror.org/01nrxwf90
1492,I190249584,Universität Innsbruck,exact,27102.889,https://ror.org/054pv6659
1493,I45129253,University College London,exact,628804.7,https://ror.org/02jx3x895
1494,I190082696,Durham University,exact,34730.715,https://ror.org/01v29qb04
1495,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1496,I899635006,Université Grenoble Alpes,fuzzy,26837.717,https://ror.org/02rx3b187
1497,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
1498,I130828816,University of Leeds,exact,298518.0,https://ror.org/024mrxd33
1499,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1500,I161593684,Stockholm University,exact,248837.88,https://ror.org/05f0yaq80
1501,I114457229,University of Geneva,exact,297821.62,https://ror.org/01swzsf04
1502,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1503,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
1504,I190082696,Durham University,exact,34730.715,https://ror.org/01v29qb04
1505,I23923803,University of Exeter,exact,225284.75,https://ror.org/03yghzc09
1506,I8204097,Ludwig-Maximilians-Universität München,weak,31190.25,https://ror.org/05591te55
1507,I4210107808,NORCE Research AS,fuzzy,4668.058,https://ror.org/02gagpf75
1508,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1509,I154338468,University of Fribourg,exact,120167.49,https://ror.org/022fs9h90
1510,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1511,I899635006,Université Grenoble Alpes,fuzzy,26837.717,https://ror.org/02rx3b187
1512,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1513,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1514,I124227911,Ben-Gurion University of the Negev,exact,387759.6,https://ror.org/05tkyf982
1515,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1516,I97565354,University of Lausanne,exact,250802.06,https://ror.org/019whta54
1517,I118564535,University of Bern,exact,287583.72,https://ror.org/02k7v4d05
1518,I118564535,University of Bern,exact,287583.72,https://ror.org/02k7v4d05
1519,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1520,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
1521,I130828816,University of Leeds,exact,298518.0,https://ror.org/024mrxd33
1522,I138689650,University of Padua,exact,391372.62,https://ror.org/00240q980
1523,I2799803557,Barcelona Supercomputing Center,exact,112248.97,https://ror.org/05sd8tv96
1524,I127251866,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,exact,40739.29,https://ror.org/032e6b942
1525,I161593684,Stockholm University,exact,248837.88,https://ror.org/05f0yaq80
1526,I2799883060,Leibniz Centre for Tropical Marine Research,exact,60510.86,https://ror.org/019w00969
1527,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
1528,I197323543,Johannes Gutenberg University Mainz,weak,41263.29,https://ror.org/023b0x485
1529,I2800262456,"Swiss Federal Institute for Forest, Snow and Landscape Research",fuzzy,191002.16,https://ror.org/04bs5yc70
1530,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1531,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1532,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1533,I124055696,University of Copenhagen,exact,402602.5,https://ror.org/035b05819
1534,,,none,,
1535,I146655781,University of Liverpool,exact,324348.12,https://ror.org/04xs57h96
1536,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
1537,I4210118731,National Observatory of Athens,exact,76013.05,https://ror.org/03dtebk39
1538,I54009628,University of Bayreuth,exact,156766.92,https://ror.org/0234wmv40
1539,I191240316,University of Hull,exact,123447.23,https://ror.org/04nkhwh30
1540,I197940685,National Oceanography Centre,weak,115601.94,https://ror.org/00874hx02
1541,I1850255,University of Basel,exact,243737.62,https://ror.org/02s6k3f65
1542,,,none,,
1543,I130828816,University of Leeds,exact,298518.0,https://ror.org/024mrxd33
1544,I8901234,Foundation for Research and Technology Hellas,exact,128927.9,https://ror.org/052rphn09
1545,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1546,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
1547,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
1548,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
1549,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1550,I123044942,Universitat Autònoma de Barcelona,exact,39540.395,https://ror.org/052g8jq94
1551,I45129253,University College London,exact,628804.7,https://ror.org/02jx3x895
1552,,,none,,
1553,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
1554,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1555,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1556,I74656192,University of Göttingen,exact,297212.0,https://ror.org/01y9bpm73
1557,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1558,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
1559,I171892758,Forschungszentrum Jülich,exact,45283.65,https://ror.org/02nv7yv05
1560,I71999127,Universitat de Barcelona,exact,38764.41,https://ror.org/021018s57
1561,I197323543,Johannes Gutenberg University Mainz,weak,41263.29,https://ror.org/023b0x485
1562,I913481162,Wageningen University & Research,fuzzy,288460.2,https://ror.org/04qw24q55
1563,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
1564,I43439940,University of Southampton,exact,297888.47,https://ror.org/01ryk1543
1565,I98677209,University of Edinburgh,exact,396567.03,https://ror.org/01nrxwf90
1566,I1285790362,Finnish Meteorological Institute,exact,97780.09,https://ror.org/05hppb561
1567,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
1568,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
1569,I130828816,University of Leeds,exact,298518.0,https://ror.org/024mrxd33
1570,I149899117,Max Planck Society,exact,481286.8,https://ror.org/01hhn8329
1571,I4210152878,GFZ Helmholtz Centre for Geosciences,exact,208720.86,https://ror.org/04z8jg394
1572,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
